iYrCnt,npt,veg%iveg,casamet%lat,casamet%lon,casamet%areacell,mimicspool%LITm,mimicspool%LITs,mimicspool%MICr,mimicspool%MICk,mimicspool%SOMa,mimicspool%SOMc,mimicspool%SOMp
     1,    3600,      16,      -25.5800000000,      290.0000000000,       34.3385968640,        0.0497529700,        0.3004301578,        0.0000000000,        0.0000000000,        0.7621004701,        0.9612763450,        0.0000000000,
     1,    3601,      16,      -23.6800000000,      290.0000000000,       34.8632801280,        0.0267556686,        0.2238004498,        0.0000000000,        0.0000000000,        0.6617737721,        0.9296498231,        0.0000000085,
     1,    3602,      16,      -21.7900000000,      290.0000000000,       35.3498357760,        0.0681971608,        0.2069793087,        0.0000000000,        0.0000173601,        0.6299470834,        0.9093053113,        0.0000199569,
     1,    3603,      16,      -19.8900000000,      290.0000000000,       35.7977415680,        0.1837846878,        0.6152346754,        0.0007431987,        0.0014431052,        0.4768171103,        1.1835952279,        0.0065644481,
     1,    3604,       7,      -18.0000000000,      290.0000000000,       45.8053222400,        0.3567645789,        1.3978491087,        0.0099660810,        0.0165647352,        0.9193529059,        2.2088265089,        0.1514130299,
     1,    3605,       7,      -16.1100000000,      290.0000000000,       56.2705448960,        0.7050941822,        2.8338510123,        0.0231265973,        0.0299179983,        1.7952880143,        4.1350587464,        0.6283321202,
     1,    3606,      10,      -14.2100000000,      290.0000000000,       56.7769702400,        0.7175521551,        2.0611169978,        0.0577036896,        0.0590892255,        1.7456789676,        2.5062560987,        2.1869229323,
     1,    3607,       2,      -12.3200000000,      290.0000000000,       57.2213043200,        0.5488800471,        2.1161821275,        0.0686369576,        0.0873445384,        1.7189543599,        2.6275235674,        3.3070214583,
     1,    3608,       2,      -10.4200000000,      290.0000000000,       57.6030760960,        0.5181666752,        1.9708145426,        0.0762169050,        0.0986220691,        1.8403327541,        2.4183401178,        4.6189510786,
     1,    3609,       2,       -8.5300000000,      290.0000000000,       57.9218554880,        0.4990851614,        1.8797549992,        0.0757505612,        0.0977624973,        1.7570568873,        2.3144475177,        4.5142519666,
     1,    3610,       2,       -6.6300000000,      290.0000000000,       58.1772984320,        0.5120721141,        1.8912829944,        0.0808310698,        0.1032061620,        1.7525445806,        2.2742477573,        4.4998407498,
     1,    3611,       2,       -4.7400000000,      290.0000000000,       58.3691264000,        0.4937114505,        1.8342278879,        0.0725741290,        0.0922929591,        1.5894888747,        2.2536189951,        3.7135028108,
     1,    3612,       2,       -2.8400000000,      290.0000000000,       58.4971264000,        0.5443747570,        1.9754514469,        0.0855947032,        0.1075717145,        1.8159124913,        2.3197300821,        4.6580919252,
     1,    3613,       2,       -0.9500000000,      290.0000000000,       58.5611632640,        0.5320075921,        1.9529689466,        0.0781087468,        0.0977392874,        1.6811870962,        2.3389842518,        3.9762671117,
     1,    3614,       2,        0.9500000000,      290.0000000000,       58.5611632640,        0.5348449231,        1.9632113999,        0.0774983777,        0.0971773944,        1.6903982328,        2.3526451566,        3.9568513034,
     1,    3615,       2,        2.8400000000,      290.0000000000,       58.4971264000,        0.5278152737,        1.9208750649,        0.0783107823,        0.0995713354,        1.7742912688,        2.3057658580,        4.4629880641,
     1,    3616,       9,        4.7400000000,      290.0000000000,       58.3691264000,        0.5427478446,        1.6592276070,        0.0959791461,        0.1114021668,        1.5501896912,        1.8406729992,        5.3076348811,
     1,    3617,       9,        6.6300000000,      290.0000000000,       58.1772984320,        0.4930818727,        1.5205060421,        0.0866988915,        0.1005935953,        1.3497021281,        1.7362368778,        4.5797381063,
     1,    3618,       8,        8.5300000000,      290.0000000000,       57.9218554880,        0.6126489719,        1.9207833732,        0.0828704652,        0.0956225881,        1.5992015758,        2.1684536162,        3.8311503004,
     1,    3619,       2,       10.4200000000,      290.0000000000,       57.1239178240,        0.3819227294,        1.4214729613,        0.0437654769,        0.0516048605,        0.8528703514,        1.9689712885,        0.5308844666,
     1,    3620,      17,       12.3200000000,      290.0000000000,        4.6268810240,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3621,      17,       18.0000000000,      290.0000000000,       14.4807731200,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3622,      17,       19.8900000000,      290.0000000000,       19.5496468480,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3623,      17,       42.6300000000,      290.0000000000,       10.6431815680,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3624,       4,       44.5300000000,      290.0000000000,       35.0518558720,        1.4292366706,        5.4337985875,        0.0984789189,        0.1162750723,        3.3729496601,        5.9066197925,        1.6947961012,
     1,    3625,       5,       46.4200000000,      290.0000000000,       40.3748536320,        1.1308247935,        6.1137671893,        0.0734691652,        0.0984091355,        3.1590985416,        7.9384348464,        1.2447779434,
     1,    3626,       5,       48.3200000000,      290.0000000000,       38.9499371520,        1.2398822768,        6.7293704066,        0.0807160958,        0.1073059802,        3.2577928216,        8.5819575850,        1.0408069143,
     1,    3627,       1,       50.2100000000,      290.0000000000,       37.4824263680,        1.3540347238,        7.2155012128,        0.1013724649,        0.1276247877,        3.5533474222,       11.4128277280,        0.9848233708,
     1,    3628,       5,       52.1100000000,      290.0000000000,       35.9739310080,        1.2987841914,        7.1916473361,        0.0824946639,        0.1048711313,        3.0991796987,        9.6884715011,        0.5706348463,
     1,    3629,       6,       54.0000000000,      290.0000000000,       34.4260935680,        1.3823284876,        5.0822753683,        0.0674954654,        0.0798479060,        3.2869924978,        5.8401717765,        0.8611141259,
     1,    3630,       8,       55.8900000000,      290.0000000000,       32.8406138880,        1.7247430595,        5.2468564240,        0.0689556626,        0.0747815946,        3.7442433413,        5.6712813123,        0.9374288712,
     1,    3631,       8,       57.7900000000,      290.0000000000,       31.2192245760,        2.1073398807,        6.2205224121,        0.0771128870,        0.0844943490,        4.9777278815,        6.3341001166,        1.0733455516,
     1,    3632,      18,       59.6800000000,      290.0000000000,       19.7442744320,        1.4086391757,        4.0059197173,        0.0671688013,        0.0716707314,        3.2979305926,        4.2767358928,        0.5450949692,
     1,    3633,      17,       61.5800000000,      290.0000000000,        6.9776568320,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3634,      18,       63.4700000000,      290.0000000000,       21.7778872320,        0.9922872282,        2.8167322008,        0.0697839997,        0.0707618959,        1.8931977600,        2.9401603325,        0.1185152528,
     1,    3635,      18,       65.3700000000,      290.0000000000,       24.4105666560,        0.9978367638,        2.8620430676,        0.0639016459,        0.0650941365,        1.9022269568,        3.0430837357,        0.0988722352,
     1,    3636,      18,       67.2600000000,      290.0000000000,       22.6369351680,        0.8031060654,        2.4835495031,        0.0396361673,        0.0410986990,        1.5414823845,        2.9690984266,        0.0650864854,
     1,    3637,      18,       69.1600000000,      290.0000000000,       20.8385495040,        0.7203589798,        2.7381881874,        0.0034830733,        0.0070302873,        1.3281141160,        1.4928418360,        0.0024536259,
     1,    3638,      17,       71.0500000000,      290.0000000000,        6.2830658560,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,    3639,      15,       76.7400000000,      290.0000000000,        4.8507596800,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
