ijcam,lat,lon,sand,clay,silt,wwilt,wfield,wsat
   714, -12.32,  17.50, 0.75631, 0.17299, 0.07070, 0.09223, 0.20796, 0.39835,
   715, -10.42,  17.50, 0.37840, 0.38790, 0.23369, 0.20346, 0.30508, 0.44595,
   716,  -8.53,  17.50, 0.75631, 0.17299, 0.07070, 0.09223, 0.20785, 0.39814,
   717,  -6.63,  17.50, 0.71844, 0.15643, 0.12513, 0.09040, 0.20674, 0.40245,
   718,  -4.74,  17.50, 0.71844, 0.15643, 0.12513, 0.09040, 0.20677, 0.40248,
   719,  -2.84,  17.50, 0.50142, 0.38163, 0.11695, 0.20318, 0.28666, 0.42993,
   720,  -0.95,  17.50, 0.38912, 0.40337, 0.20752, 0.20970, 0.30967, 0.45010,
   721,   0.95,  17.50, 0.38912, 0.40337, 0.20752, 0.20970, 0.31105, 0.45223,
   722,   2.84,  17.50, 0.76299, 0.17867, 0.05835, 0.09398, 0.21160, 0.40188,
   723,   4.74,  17.50, 0.53207, 0.36119, 0.10674, 0.19385, 0.27980, 0.42650,
   724,   6.63,  17.50, 0.36898, 0.47604, 0.15498, 0.23706, 0.32046, 0.44779,
   725,   8.53,  17.50, 0.38370, 0.36027, 0.25603, 0.19267, 0.29912, 0.44514,
   726,  10.42,  17.50, 0.38312, 0.39299, 0.22389, 0.20549, 0.30444, 0.44515,
   727,  12.32,  17.50, 0.33402, 0.38100, 0.28498, 0.20106, 0.30972, 0.45090,
   728,  14.21,  17.50, 0.79304, 0.08122, 0.12574, 0.10681, 0.17112, 0.39148,
   729,  16.11,  17.50, 0.76664, 0.06104, 0.17231, 0.11567, 0.16567, 0.39464,
   730,  18.00,  17.50, 0.72422, 0.12933, 0.14645, 0.08718, 0.19649, 0.40025,
   731,  19.89,  17.50, 0.40307, 0.20409, 0.39284, 0.13857, 0.25949, 0.44018,
   732,  21.79,  17.50, 0.73074, 0.15963, 0.10963, 0.09005, 0.20509, 0.39869,
   733,  23.68,  17.50, 0.39528, 0.14534, 0.45938, 0.13594, 0.24249, 0.44155,
   734,  25.58,  17.50, 0.44908, 0.22594, 0.32497, 0.13861, 0.25954, 0.43466,
   735,  27.47,  17.50, 0.90000, 0.05000, 0.05000, 0.09692, 0.14692, 0.37724,
   736,  29.37,  17.50, 0.44908, 0.22594, 0.32497, 0.13861, 0.25962, 0.43478,
   737,  31.26,  17.50, 0.17325, 0.20411, 0.62264, 0.17885, 0.29201, 0.46974,
   741,  38.84,  17.50, 0.40882, 0.24154, 0.34963, 0.14783, 0.27050, 0.44242,
   742,  40.74,  17.50, 0.45666, 0.29364, 0.24970, 0.16321, 0.27610, 0.43590,
   743,  42.63,  17.50, 0.52472, 0.27128, 0.20400, 0.15005, 0.26221, 0.42768,
   744,  44.53,  17.50, 0.51070, 0.21012, 0.27918, 0.12699, 0.24897, 0.43038,
   745,  46.42,  17.50, 0.50511, 0.20888, 0.28601, 0.12719, 0.24941, 0.43067,
   746,  48.32,  17.50, 0.23438, 0.30828, 0.45734, 0.18508, 0.31105, 0.46576,
   747,  50.21,  17.50, 0.49585, 0.22632, 0.27783, 0.13394, 0.25596, 0.43277,
   748,  52.11,  17.50, 0.42990, 0.03024, 0.53986, 0.14496, 0.19496, 0.44318,
   749,  54.00,  17.50, 0.42990, 0.03024, 0.53986, 0.14529, 0.19529, 0.44416,
   750,  55.89,  17.50, 0.53413, 0.23661, 0.22927, 0.13452, 0.25509, 0.43128,
   751,  57.79,  17.50, 0.35544, 0.34804, 0.29652, 0.18879, 0.30235, 0.45308,
   752,  59.68,  17.50, 0.46885, 0.20380, 0.32735, 0.12989, 0.25392, 0.43944,
   753,  61.58,  17.50, 0.57972, 0.12068, 0.29960, 0.10880, 0.21636, 0.43184,
   754,  63.47,  17.50, 0.60897, 0.12099, 0.27004, 0.10412, 0.21372, 0.43018,
   755,  65.37,  17.50, 0.60897, 0.12099, 0.27004, 0.10412, 0.21519, 0.43309,
   756,  67.26,  17.50, 0.70538, 0.13042, 0.16420, 0.08933, 0.20815, 0.42185,
   757,  69.16,  17.50, 0.53818, 0.19276, 0.26906, 0.11872, 0.24267, 0.43309,
   758,  71.05,  17.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   761,  76.74,  17.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   762,  78.63,  17.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   763,  80.53,  17.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   780, -69.16,  20.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   798, -35.05,  20.00, 0.47717, 0.29074, 0.23209, 0.16098, 0.27233, 0.43264,
   799, -33.16,  20.00, 0.47717, 0.29074, 0.23209, 0.16098, 0.27202, 0.43216,
   800, -31.26,  20.00, 0.52769, 0.17243, 0.29988, 0.11528, 0.23472, 0.42573,
   801, -29.37,  20.00, 0.52769, 0.17243, 0.29988, 0.11528, 0.23470, 0.42570,
   802, -27.47,  20.00, 0.52769, 0.17243, 0.29988, 0.11528, 0.23446, 0.42535,
   803, -25.58,  20.00, 0.58472, 0.17067, 0.24461, 0.10780, 0.22690, 0.41840,
   804, -23.68,  20.00, 0.58472, 0.17067, 0.24461, 0.10780, 0.22685, 0.41832,
   805, -21.79,  20.00, 0.58472, 0.17067, 0.24461, 0.10780, 0.22689, 0.41839,
   806, -19.89,  20.00, 0.58472, 0.17067, 0.24461, 0.10780, 0.22689, 0.41838,
   807, -18.00,  20.00, 0.58472, 0.17067, 0.24461, 0.10780, 0.22772, 0.41961,
   808, -16.11,  20.00, 0.56725, 0.23589, 0.19686, 0.13181, 0.24978, 0.42411,
   809, -14.21,  20.00, 0.71844, 0.15643, 0.12513, 0.09040, 0.20739, 0.40347,
   810, -12.32,  20.00, 0.71844, 0.15643, 0.12513, 0.09040, 0.20658, 0.40226,
   811, -10.42,  20.00, 0.73117, 0.17780, 0.09103, 0.09584, 0.21108, 0.40029,
   812,  -8.53,  20.00, 0.71844, 0.15643, 0.12513, 0.09040, 0.20658, 0.40221,
   813,  -6.63,  20.00, 0.71844, 0.15643, 0.12513, 0.09040, 0.20674, 0.40245,
   814,  -4.74,  20.00, 0.71844, 0.15643, 0.12513, 0.09040, 0.20693, 0.40274,
   815,  -2.84,  20.00, 0.50142, 0.38163, 0.11695, 0.20318, 0.28662, 0.42980,
   816,  -0.95,  20.00, 0.33288, 0.48981, 0.17731, 0.23928, 0.32754, 0.45247,
   817,   0.95,  20.00, 0.33288, 0.48981, 0.17731, 0.23928, 0.32819, 0.45351,
   818,   2.84,  20.00, 0.33337, 0.51572, 0.15091, 0.24824, 0.33136, 0.45328,
   819,   4.74,  20.00, 0.36263, 0.44127, 0.19610, 0.22353, 0.31670, 0.44901,
   820,   6.63,  20.00, 0.36898, 0.47604, 0.15498, 0.23706, 0.32053, 0.44791,
   821,   8.53,  20.00, 0.46443, 0.33661, 0.19896, 0.18161, 0.28401, 0.43493,
   822,  10.42,  20.00, 0.16777, 0.51723, 0.31500, 0.23674, 0.35404, 0.47263,
   823,  12.32,  20.00, 0.20407, 0.62432, 0.17161, 0.26214, 0.35885, 0.46761,
   824,  14.21,  20.00, 0.69376, 0.11762, 0.18863, 0.09293, 0.19641, 0.40481,
   825,  16.11,  20.00, 0.76664, 0.06104, 0.17231, 0.11604, 0.16604, 0.39518,
   826,  18.00,  20.00, 0.40307, 0.20409, 0.39284, 0.13857, 0.25969, 0.44048,
   827,  19.89,  20.00, 0.40307, 0.20409, 0.39284, 0.13857, 0.25969, 0.44048,
   828,  21.79,  20.00, 0.39528, 0.14534, 0.45938, 0.13594, 0.24249, 0.44155,
   829,  23.68,  20.00, 0.39528, 0.14534, 0.45938, 0.13594, 0.24234, 0.44133,
   830,  25.58,  20.00, 0.90000, 0.05000, 0.05000, 0.09739, 0.14739, 0.37793,
   831,  27.47,  20.00, 0.44908, 0.22594, 0.32497, 0.13861, 0.25959, 0.43473,
   832,  29.37,  20.00, 0.44908, 0.22594, 0.32497, 0.13861, 0.25969, 0.43489,
   833,  31.26,  20.00, 0.42792, 0.21208, 0.35999, 0.13714, 0.25924, 0.43854,
   834,  33.16,  20.00, 0.40484, 0.34756, 0.24760, 0.18726, 0.29347, 0.44144,
   836,  36.95,  20.00, 0.50739, 0.29319, 0.19943, 0.16078, 0.26912, 0.42918,
   837,  38.84,  20.00, 0.50739, 0.29319, 0.19943, 0.16078, 0.26916, 0.42944,
   838,  40.74,  20.00, 0.45666, 0.29364, 0.24970, 0.16321, 0.27629, 0.43627,
   839,  42.63,  20.00, 0.51070, 0.21012, 0.27918, 0.12699, 0.24913, 0.43037,
   840,  44.53,  20.00, 0.51070, 0.21012, 0.27918, 0.12699, 0.24974, 0.43117,
   841,  46.42,  20.00, 0.30498, 0.25199, 0.44303, 0.16296, 0.28821, 0.45768,
   842,  48.32,  20.00, 0.48464, 0.22515, 0.29021, 0.13464, 0.25621, 0.43353,
   843,  50.21,  20.00, 0.42990, 0.03024, 0.53986, 0.14387, 0.19387, 0.44204,
   844,  52.11,  20.00, 0.42990, 0.03024, 0.53986, 0.14479, 0.19479, 0.44297,
   845,  54.00,  20.00, 0.39771, 0.23232, 0.36996, 0.14634, 0.27015, 0.44453,
   846,  55.89,  20.00, 0.52195, 0.15682, 0.32123, 0.11416, 0.23177, 0.42884,
   847,  57.79,  20.00, 0.44431, 0.23134, 0.32436, 0.14083, 0.26516, 0.44243,
   848,  59.68,  20.00, 0.64008, 0.14963, 0.21029, 0.09774, 0.21549, 0.41661,
   849,  61.58,  20.00, 0.59009, 0.13464, 0.27527, 0.10436, 0.21824, 0.42739,
   850,  63.47,  20.00, 0.60897, 0.12099, 0.27004, 0.10412, 0.21417, 0.43076,
   851,  65.37,  20.00, 0.60897, 0.12099, 0.27004, 0.10412, 0.21441, 0.43133,
   852,  67.26,  20.00, 0.53991, 0.19057, 0.26952, 0.11792, 0.24675, 0.44313,
   853,  69.16,  20.00, 0.70538, 0.13042, 0.16420, 0.08933, 0.20504, 0.41539,
   854,  71.05,  20.00, 0.70538, 0.13042, 0.16420, 0.08933, 0.20094, 0.40706,
   858,  78.63,  20.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   859,  80.53,  20.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   874, -72.95,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   876, -69.16,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   894, -35.05,  22.50, 0.51149, 0.26081, 0.22771, 0.14621, 0.25969, 0.42795,
   895, -33.16,  22.50, 0.52769, 0.17243, 0.29988, 0.11528, 0.23466, 0.42567,
   896, -31.26,  22.50, 0.52769, 0.17243, 0.29988, 0.11528, 0.23474, 0.42576,
   897, -29.37,  22.50, 0.75736, 0.13126, 0.11138, 0.08345, 0.19328, 0.39607,
   898, -27.47,  22.50, 0.58472, 0.17067, 0.24461, 0.10780, 0.22664, 0.41802,
   899, -25.58,  22.50, 0.58472, 0.17067, 0.24461, 0.10780, 0.22684, 0.41832,
   900, -23.68,  22.50, 0.58472, 0.17067, 0.24461, 0.10780, 0.22684, 0.41832,
   901, -21.79,  22.50, 0.58472, 0.17067, 0.24461, 0.10780, 0.22687, 0.41835,
   902, -19.89,  22.50, 0.51907, 0.20213, 0.27881, 0.12359, 0.24454, 0.42668,
   903, -18.00,  22.50, 0.65790, 0.17196, 0.17013, 0.10021, 0.21991, 0.41144,
   904, -16.11,  22.50, 0.58768, 0.23694, 0.17538, 0.13093, 0.24759, 0.42168,
   905, -14.21,  22.50, 0.56725, 0.23589, 0.19686, 0.13181, 0.24966, 0.42394,
   906, -12.32,  22.50, 0.49403, 0.31585, 0.19012, 0.17163, 0.27644, 0.43171,
   907, -10.42,  22.50, 0.36263, 0.44127, 0.19610, 0.22353, 0.31588, 0.44774,
   908,  -8.53,  22.50, 0.36263, 0.44127, 0.19610, 0.22353, 0.31613, 0.44813,
   909,  -6.63,  22.50, 0.50142, 0.38163, 0.11695, 0.20318, 0.28725, 0.43080,
   910,  -4.74,  22.50, 0.50142, 0.38163, 0.11695, 0.20318, 0.28671, 0.42994,
   911,  -2.84,  22.50, 0.50142, 0.38163, 0.11695, 0.20318, 0.28662, 0.42980,
   912,  -0.95,  22.50, 0.50142, 0.38163, 0.11695, 0.20318, 0.28696, 0.43034,
   913,   0.95,  22.50, 0.33337, 0.51572, 0.15091, 0.24824, 0.33065, 0.45218,
   914,   2.84,  22.50, 0.33337, 0.51572, 0.15091, 0.24824, 0.33112, 0.45292,
   915,   4.74,  22.50, 0.36263, 0.44127, 0.19610, 0.22353, 0.31629, 0.44839,
   916,   6.63,  22.50, 0.53207, 0.36119, 0.10674, 0.19385, 0.27995, 0.42674,
   917,   8.53,  22.50, 0.59321, 0.30405, 0.10273, 0.16436, 0.26068, 0.41888,
   918,  10.42,  22.50, 0.31143, 0.53666, 0.15191, 0.25287, 0.33330, 0.45383,
   919,  12.32,  22.50, 0.21493, 0.67615, 0.10892, 0.27445, 0.35987, 0.46581,
   920,  14.21,  22.50, 0.69034, 0.18400, 0.12566, 0.10127, 0.21850, 0.40572,
   921,  16.11,  22.50, 0.69034, 0.18400, 0.12566, 0.10127, 0.21819, 0.40526,
   922,  18.00,  22.50, 0.40307, 0.20409, 0.39284, 0.13857, 0.25971, 0.44052,
   923,  19.89,  22.50, 0.39528, 0.14534, 0.45938, 0.13594, 0.24241, 0.44143,
   924,  21.79,  22.50, 0.39528, 0.14534, 0.45938, 0.13594, 0.24244, 0.44147,
   925,  23.68,  22.50, 0.39528, 0.14534, 0.45938, 0.13594, 0.24240, 0.44142,
   926,  25.58,  22.50, 0.44908, 0.22594, 0.32497, 0.13861, 0.25948, 0.43457,
   927,  27.47,  22.50, 0.90000, 0.05000, 0.05000, 0.09739, 0.14739, 0.37793,
   928,  29.37,  22.50, 0.90000, 0.05000, 0.05000, 0.09738, 0.14738, 0.37791,
   929,  31.26,  22.50, 0.51417, 0.22969, 0.25614, 0.13348, 0.25219, 0.42671,
   930,  33.16,  22.50, 0.40484, 0.34756, 0.24760, 0.18726, 0.29357, 0.44159,
   932,  36.95,  22.50, 0.45666, 0.29364, 0.24970, 0.16321, 0.27606, 0.43584,
   933,  38.84,  22.50, 0.50739, 0.29319, 0.19943, 0.16078, 0.26932, 0.42964,
   934,  40.74,  22.50, 0.45666, 0.29364, 0.24970, 0.16321, 0.27635, 0.43627,
   935,  42.63,  22.50, 0.51070, 0.21012, 0.27918, 0.12699, 0.24907, 0.43031,
   936,  44.53,  22.50, 0.44263, 0.24393, 0.31344, 0.14518, 0.26722, 0.43924,
   937,  46.42,  22.50, 0.42089, 0.26613, 0.31299, 0.15494, 0.27518, 0.44160,
   938,  48.32,  22.50, 0.49410, 0.21862, 0.28727, 0.13149, 0.25404, 0.43311,
   939,  50.21,  22.50, 0.39199, 0.22949, 0.37852, 0.14624, 0.27049, 0.44605,
   940,  52.11,  22.50, 0.42990, 0.03024, 0.53986, 0.14532, 0.19532, 0.44372,
   941,  54.00,  22.50, 0.61914, 0.10486, 0.27600, 0.10976, 0.20374, 0.41917,
   942,  55.89,  22.50, 0.61914, 0.10486, 0.27600, 0.10976, 0.20226, 0.41698,
   943,  57.79,  22.50, 0.52195, 0.15682, 0.32123, 0.11416, 0.23242, 0.43067,
   944,  59.68,  22.50, 0.42355, 0.28221, 0.29424, 0.16066, 0.27906, 0.44418,
   945,  61.58,  22.50, 0.59009, 0.13464, 0.27527, 0.10436, 0.21968, 0.42900,
   946,  63.47,  22.50, 0.54730, 0.14174, 0.31095, 0.11022, 0.22838, 0.43651,
   947,  65.37,  22.50, 0.60897, 0.12099, 0.27004, 0.10412, 0.21423, 0.43107,
   948,  67.26,  22.50, 0.59853, 0.10073, 0.30073, 0.11613, 0.21037, 0.43521,
   949,  69.16,  22.50, 0.60897, 0.12099, 0.27004, 0.10412, 0.21510, 0.43120,
   950,  71.05,  22.50, 0.70538, 0.13042, 0.16420, 0.08933, 0.20164, 0.40792,
   953,  76.74,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   954,  78.63,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   955,  80.53,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   970, -72.95,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   971, -71.05,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   972, -69.16,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   991, -33.16,  25.00, 0.52769, 0.17243, 0.29988, 0.11528, 0.23478, 0.42585,
   992, -31.26,  25.00, 0.52769, 0.17243, 0.29988, 0.11528, 0.23456, 0.42550,
   993, -29.37,  25.00, 0.75736, 0.13126, 0.11138, 0.08345, 0.19346, 0.39634,
   994, -27.47,  25.00, 0.75736, 0.13126, 0.11138, 0.08345, 0.19335, 0.39618,
   995, -25.58,  25.00, 0.58472, 0.17067, 0.24461, 0.10780, 0.22714, 0.41878,
   996, -23.68,  25.00, 0.58472, 0.17067, 0.24461, 0.10780, 0.22697, 0.41850,
   997, -21.79,  25.00, 0.58472, 0.17067, 0.24461, 0.10780, 0.22692, 0.41843,
   998, -19.89,  25.00, 0.65790, 0.17196, 0.17013, 0.10021, 0.21867, 0.40958,
   999, -18.00,  25.00, 0.65790, 0.17196, 0.17013, 0.10021, 0.21987, 0.41138,
  1000, -16.11,  25.00, 0.65790, 0.17196, 0.17013, 0.10021, 0.21984, 0.41134,
  1001, -14.21,  25.00, 0.50142, 0.38163, 0.11695, 0.20318, 0.28723, 0.43093,
  1002, -12.32,  25.00, 0.42362, 0.42442, 0.15196, 0.21962, 0.30515, 0.44097,
  1003, -10.42,  25.00, 0.36263, 0.44127, 0.19610, 0.22353, 0.31641, 0.44860,
  1004,  -8.53,  25.00, 0.50142, 0.38163, 0.11695, 0.20318, 0.28760, 0.43135,
  1005,  -6.63,  25.00, 0.50142, 0.38163, 0.11695, 0.20318, 0.28737, 0.43098,
  1006,  -4.74,  25.00, 0.45695, 0.37359, 0.16947, 0.19827, 0.29174, 0.43595,
  1007,  -2.84,  25.00, 0.50142, 0.38163, 0.11695, 0.20318, 0.28732, 0.43091,
  1008,  -0.95,  25.00, 0.33337, 0.51572, 0.15091, 0.24824, 0.33074, 0.45229,
  1009,   0.95,  25.00, 0.33337, 0.51572, 0.15091, 0.24824, 0.33105, 0.45280,
  1010,   2.84,  25.00, 0.36263, 0.44127, 0.19610, 0.22353, 0.31686, 0.44927,
  1011,   4.74,  25.00, 0.36263, 0.44127, 0.19610, 0.22353, 0.31679, 0.44915,
  1012,   6.63,  25.00, 0.51540, 0.31047, 0.17414, 0.16863, 0.27257, 0.42922,
  1013,   8.53,  25.00, 0.60888, 0.21493, 0.17619, 0.11989, 0.23783, 0.41701,
  1014,  10.42,  25.00, 0.62491, 0.30544, 0.06965, 0.16510, 0.25510, 0.41344,
  1015,  12.32,  25.00, 0.56352, 0.21350, 0.22299, 0.12304, 0.24197, 0.42121,
  1016,  14.21,  25.00, 0.30782, 0.32044, 0.37174, 0.18199, 0.30098, 0.45319,
  1017,  16.11,  25.00, 0.79678, 0.05956, 0.14366, 0.11228, 0.16228, 0.39143,
  1018,  18.00,  25.00, 0.39528, 0.14534, 0.45938, 0.13594, 0.24245, 0.44149,
  1019,  19.89,  25.00, 0.39528, 0.14534, 0.45938, 0.13594, 0.24245, 0.44150,
  1020,  21.79,  25.00, 0.39528, 0.14534, 0.45938, 0.13594, 0.24212, 0.44102,
  1021,  23.68,  25.00, 0.39528, 0.14534, 0.45938, 0.13594, 0.24236, 0.44136,
  1022,  25.58,  25.00, 0.90000, 0.05000, 0.05000, 0.09749, 0.14749, 0.37808,
  1023,  27.47,  25.00, 0.90000, 0.05000, 0.05000, 0.09736, 0.14736, 0.37788,
  1024,  29.37,  25.00, 0.90000, 0.05000, 0.05000, 0.09747, 0.14747, 0.37805,
  1025,  31.26,  25.00, 0.37689, 0.24328, 0.37982, 0.15190, 0.27389, 0.44403,
  1027,  35.05,  25.00, 0.50739, 0.29319, 0.19943, 0.16078, 0.26918, 0.42935,
  1029,  38.84,  25.00, 0.50739, 0.29319, 0.19943, 0.16078, 0.26944, 0.42970,
  1030,  40.74,  25.00, 0.45666, 0.29364, 0.24970, 0.16321, 0.27633, 0.43633,
  1031,  42.63,  25.00, 0.45666, 0.29364, 0.24970, 0.16321, 0.27666, 0.43691,
  1032,  44.53,  25.00, 0.23457, 0.24713, 0.51831, 0.17194, 0.29623, 0.46510,
  1033,  46.42,  25.00, 0.42089, 0.26613, 0.31299, 0.15494, 0.27581, 0.44287,
  1034,  48.32,  25.00, 0.49410, 0.21862, 0.28727, 0.13149, 0.25440, 0.43400,
  1035,  50.21,  25.00, 0.28072, 0.24306, 0.47622, 0.16425, 0.28994, 0.46054,
  1036,  52.11,  25.00, 0.35737, 0.17636, 0.46627, 0.14193, 0.26341, 0.45630,
  1037,  54.00,  25.00, 0.61914, 0.10486, 0.27600, 0.10976, 0.20171, 0.41631,
  1038,  55.89,  25.00, 0.36852, 0.22268, 0.40880, 0.14751, 0.27138, 0.44839,
  1039,  57.79,  25.00, 0.53004, 0.15682, 0.31313, 0.11298, 0.23147, 0.42980,
  1040,  59.68,  25.00, 0.25681, 0.21266, 0.53052, 0.16306, 0.28527, 0.46844,
  1041,  61.58,  25.00, 0.59009, 0.13464, 0.27527, 0.10436, 0.21838, 0.42831,
  1042,  63.47,  25.00, 0.54730, 0.14174, 0.31095, 0.11022, 0.23030, 0.44104,
  1043,  65.37,  25.00, 0.60897, 0.12099, 0.27004, 0.10412, 0.21880, 0.43729,
  1044,  67.26,  25.00, 0.41831, 0.21210, 0.36959, 0.13838, 0.27064, 0.46291,
  1045,  69.16,  25.00, 0.60897, 0.12099, 0.27004, 0.10412, 0.21761, 0.43555,
  1046,  71.05,  25.00, 0.60897, 0.12099, 0.27004, 0.10412, 0.21153, 0.42454,
  1050,  78.63,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1051,  80.53,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1066, -72.95,  27.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1067, -71.05,  27.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1068, -69.16,  27.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1087, -33.16,  27.50, 0.44252, 0.27551, 0.28197, 0.15678, 0.27359, 0.43721,
  1088, -31.26,  27.50, 0.47174, 0.29525, 0.23301, 0.16317, 0.27422, 0.43371,
  1089, -29.37,  27.50, 0.44313, 0.29839, 0.25848, 0.16586, 0.27852, 0.43709,
  1090, -27.47,  27.50, 0.18967, 0.56395, 0.24638, 0.24786, 0.35603, 0.46924,
  1091, -25.58,  27.50, 0.41163, 0.35921, 0.22916, 0.19191, 0.29513, 0.44172,
  1092, -23.68,  27.50, 0.63501, 0.23161, 0.13338, 0.12568, 0.23780, 0.41269,
  1093, -21.79,  27.50, 0.40128, 0.24615, 0.35257, 0.15007, 0.27224, 0.44235,
  1094, -19.89,  27.50, 0.58472, 0.17067, 0.24461, 0.10780, 0.22741, 0.41919,
  1095, -18.00,  27.50, 0.58472, 0.17067, 0.24461, 0.10780, 0.22771, 0.41967,
  1096, -16.11,  27.50, 0.45295, 0.32480, 0.22226, 0.17662, 0.28361, 0.43723,
  1097, -14.21,  27.50, 0.36366, 0.47357, 0.16277, 0.23573, 0.32203, 0.45029,
  1098, -12.32,  27.50, 0.42362, 0.42442, 0.15196, 0.21962, 0.30581, 0.44192,
  1099, -10.42,  27.50, 0.42362, 0.42442, 0.15196, 0.21962, 0.30533, 0.44101,
  1100,  -8.53,  27.50, 0.66406, 0.25680, 0.07913, 0.13748, 0.24191, 0.41107,
  1101,  -6.63,  27.50, 0.41827, 0.42300, 0.15873, 0.21876, 0.30632, 0.44238,
  1102,  -4.74,  27.50, 0.45695, 0.37359, 0.16947, 0.19827, 0.29290, 0.43781,
  1103,  -2.84,  27.50, 0.39926, 0.41013, 0.19060, 0.21269, 0.30709, 0.44514,
  1104,  -0.95,  27.50, 0.36661, 0.43413, 0.19927, 0.22100, 0.31532, 0.44956,
  1105,   0.95,  27.50, 0.36263, 0.44127, 0.19610, 0.22353, 0.31693, 0.44937,
  1106,   2.84,  27.50, 0.36263, 0.44127, 0.19610, 0.22353, 0.31693, 0.44936,
  1107,   4.74,  27.50, 0.36263, 0.44127, 0.19610, 0.22353, 0.31672, 0.44904,
  1108,   6.63,  27.50, 0.51540, 0.31047, 0.17414, 0.16863, 0.27266, 0.42937,
  1109,   8.53,  27.50, 0.60888, 0.21493, 0.17619, 0.11989, 0.23966, 0.41976,
  1110,  10.42,  27.50, 0.84885, 0.08081, 0.07035, 0.10013, 0.16590, 0.38579,
  1111,  12.32,  27.50, 0.84885, 0.08081, 0.07035, 0.10013, 0.16468, 0.38399,
  1112,  14.21,  27.50, 0.30782, 0.32044, 0.37174, 0.18199, 0.30063, 0.45267,
  1113,  16.11,  27.50, 0.57201, 0.14436, 0.28362, 0.10649, 0.21976, 0.41958,
  1114,  18.00,  27.50, 0.39528, 0.14534, 0.45938, 0.13594, 0.24242, 0.44145,
  1115,  19.89,  27.50, 0.39528, 0.14534, 0.45938, 0.13594, 0.24248, 0.44154,
  1116,  21.79,  27.50, 0.39528, 0.14534, 0.45938, 0.13594, 0.24239, 0.44141,
  1117,  23.68,  27.50, 0.39528, 0.14534, 0.45938, 0.13594, 0.24242, 0.44145,
  1118,  25.58,  27.50, 0.90000, 0.05000, 0.05000, 0.09729, 0.14729, 0.37778,
  1119,  27.47,  27.50, 0.90000, 0.05000, 0.05000, 0.09755, 0.14755, 0.37817,
  1120,  29.37,  27.50, 0.30622, 0.24518, 0.44859, 0.16118, 0.28392, 0.45272,
  1121,  31.26,  27.50, 0.37689, 0.24328, 0.37982, 0.15190, 0.27387, 0.44400,
  1124,  36.95,  27.50, 0.44263, 0.24393, 0.31344, 0.14518, 0.26648, 0.43784,
  1125,  38.84,  27.50, 0.45632, 0.24859, 0.29510, 0.14556, 0.26585, 0.43614,
  1126,  40.74,  27.50, 0.41468, 0.29692, 0.28840, 0.16685, 0.28280, 0.44177,
  1127,  42.63,  27.50, 0.45666, 0.29364, 0.24970, 0.16321, 0.27674, 0.43693,
  1128,  44.53,  27.50, 0.42231, 0.21775, 0.35994, 0.13934, 0.26367, 0.44232,
  1129,  46.42,  27.50, 0.29545, 0.29374, 0.41081, 0.17509, 0.29894, 0.45801,
  1130,  48.32,  27.50, 0.34805, 0.32992, 0.32204, 0.18266, 0.30007, 0.45195,
  1131,  50.21,  27.50, 0.27384, 0.26031, 0.46586, 0.16897, 0.29497, 0.46141,
  1132,  52.11,  27.50, 0.35737, 0.17636, 0.46627, 0.14193, 0.26358, 0.45710,
  1133,  54.00,  27.50, 0.48150, 0.21582, 0.30269, 0.13192, 0.25524, 0.43534,
  1134,  55.89,  27.50, 0.61914, 0.10486, 0.27600, 0.10976, 0.20202, 0.41695,
  1135,  57.79,  27.50, 0.53004, 0.15682, 0.31313, 0.11298, 0.23097, 0.42882,
  1136,  59.68,  27.50, 0.25681, 0.21266, 0.53052, 0.16306, 0.28441, 0.46540,
  1137,  61.58,  27.50, 0.60025, 0.12099, 0.27877, 0.10546, 0.21392, 0.43036,
