lsmlon,lsmlat,LANDFRAC_P,LONGXY,LATIXY,IGBP,WRTCELL
9,37,1,20,-21.8,10,0
9,38,1,20,-19.9,9,0
9,39,1,20,-18,9,0
9,40,1,20,-16.1,9,0
9,41,1,20,-14.2,8,0
9,42,1,20,-12.3,8,0
9,43,1,20,-10.4,8,0
9,44,1,20,-8.5,8,0
9,45,1,20,-6.6,8,0
9,46,1,20,-4.7,2,0
9,47,1,20,-2.8,2,0
9,48,1,20,-0.9,2,0
9,49,1,20,0.9,2,0
9,50,1,20,2.8,2,0
9,51,1,20,4.7,8,0
9,52,1,20,6.6,8,0
9,53,1,20,8.5,8,0
9,54,1,20,10.4,9,0
9,55,1,20,12.3,9,0
9,56,1,20,14.2,10,0
9,57,1,20,16.1,16,0
9,58,1,20,18,16,0
9,59,1,20,19.9,16,0
9,60,1,20,21.8,16,0
9,61,1,20,23.7,16,0
9,62,1,20,25.6,16,0
9,63,1,20,27.5,16,0
9,64,1,20,29.4,16,0
9,65,1,20,31.3,16,0
9,66,0,20,33.2,17,0
9,67,0,20,35.1,17,0
9,68,0,20,36.9,17,0
9,69,1,20,38.8,17,0
9,70,1,20,40.7,14,0
9,71,1,20,42.6,14,0
9,72,1,20,44.5,14,0
9,73,1,20,46.4,12,0
9,74,1,20,48.3,14,0
9,75,1,20,50.2,12,0
9,76,1,20,52.1,12,0
9,77,1,20,54,14,0
9,78,0,20,55.9,17,0
9,79,0,20,57.8,17,0
9,80,1,20,59.7,17,0
9,81,0,20,61.6,17,0
9,82,1,20,63.5,1,0
9,83,1,20,65.4,1,0
9,84,1,20,67.3,1,0
9,85,1,20,69.2,8,0
9,86,0,20,71.1,17,0
9,87,0,20,72.9,17,0
9,88,0,20,74.8,17,0
9,89,0,20,76.7,17,0
9,90,1,20,78.6,15,0
9,91,1,20,80.5,17,0
9,92,0,20,82.4,17,0
9,93,0,20,84.3,17,0
9,94,0,20,86.2,17,0
9,95,0,20,88.1,17,0
9,96,0,20,90,17,0
10,1,1,22.5,-90,15,0
10,2,1,22.5,-88.1,15,0
10,3,1,22.5,-86.2,15,0
10,4,1,22.5,-84.3,15,0
10,5,1,22.5,-82.4,15,0
10,6,1,22.5,-80.5,15,0
10,7,1,22.5,-78.6,15,0
10,8,1,22.5,-76.7,15,0
10,9,1,22.5,-74.8,15,0
10,10,1,22.5,-72.9,15,0
10,11,1,22.5,-71.1,15,0
10,12,0,22.5,-69.2,17,0
10,13,0,22.5,-67.3,17,0
10,14,0,22.5,-65.4,17,0
10,15,0,22.5,-63.5,17,0
10,16,0,22.5,-61.6,17,0
10,17,0,22.5,-59.7,17,0
10,18,0,22.5,-57.8,17,0
10,19,0,22.5,-55.9,17,0
10,20,0,22.5,-54,17,0
10,21,0,22.5,-52.1,17,0
10,22,0,22.5,-50.2,17,0
10,23,0,22.5,-48.3,17,0
10,24,0,22.5,-46.4,17,0
10,25,0,22.5,-44.5,17,0
10,26,0,22.5,-42.6,17,0
10,27,0,22.5,-40.7,17,0
10,28,0,22.5,-38.8,17,0
10,29,0,22.5,-36.9,17,0
10,30,0,22.5,-35.1,17,0
10,31,1,22.5,-33.2,7,0
10,32,1,22.5,-31.3,7,0
10,33,1,22.5,-29.4,10,0
10,34,1,22.5,-27.5,10,0
10,35,1,22.5,-25.6,7,0
10,36,1,22.5,-23.7,10,0
10,37,1,22.5,-21.8,9,0
10,38,1,22.5,-19.9,9,0
10,39,1,22.5,-18,9,0
10,40,1,22.5,-16.1,9,0
10,41,1,22.5,-14.2,9,0
10,42,1,22.5,-12.3,9,0
10,43,1,22.5,-10.4,8,0
10,44,1,22.5,-8.5,8,0
10,45,1,22.5,-6.6,8,0
10,46,1,22.5,-4.7,2,0
10,47,1,22.5,-2.8,2,0
10,48,1,22.5,-0.9,2,0
10,49,1,22.5,0.9,2,0
10,50,1,22.5,2.8,2,0
10,51,1,22.5,4.7,2,0
10,52,1,22.5,6.6,8,0
10,53,1,22.5,8.5,8,0
10,54,1,22.5,10.4,9,0
10,55,1,22.5,12.3,9,0
10,56,1,22.5,14.2,10,0
10,57,1,22.5,16.1,16,0
10,58,1,22.5,18,16,0
10,59,1,22.5,19.9,16,0
10,60,1,22.5,21.8,16,0
10,61,1,22.5,23.7,16,0
10,62,1,22.5,25.6,16,0
10,63,1,22.5,27.5,16,0
10,64,1,22.5,29.4,16,0
10,65,1,22.5,31.3,16,0
10,66,0,22.5,33.2,17,0
10,67,0,22.5,35.1,17,0
10,68,1,22.5,36.9,17,0
10,69,1,22.5,38.8,14,0
10,70,1,22.5,40.7,14,0
10,71,1,22.5,42.6,14,0
10,72,1,22.5,44.5,14,0
10,73,1,22.5,46.4,14,0
10,74,1,22.5,48.3,14,0
10,75,1,22.5,50.2,12,0
10,76,1,22.5,52.1,12,0
10,77,1,22.5,54,14,0
10,78,1,22.5,55.9,14,0
10,79,1,22.5,57.8,17,0
10,80,1,22.5,59.7,17,0
10,81,1,22.5,61.6,1,0
10,82,1,22.5,63.5,1,0
10,83,1,22.5,65.4,17,0
10,84,1,22.5,67.3,1,0
10,85,1,22.5,69.2,8,0
10,86,0,22.5,71.1,17,0
10,87,0,22.5,72.9,17,0
10,88,0,22.5,74.8,17,0
10,89,0,22.5,76.7,17,0
10,90,1,22.5,78.6,17,0
10,91,1,22.5,80.5,17,0
10,92,0,22.5,82.4,17,0
10,93,0,22.5,84.3,17,0
10,94,0,22.5,86.2,17,0
10,95,0,22.5,88.1,17,0
10,96,0,22.5,90,17,0
11,1,1,25,-90,15,0
11,2,1,25,-88.1,15,0
11,3,1,25,-86.2,15,0
11,4,1,25,-84.3,15,0
11,5,1,25,-82.4,15,0
11,6,1,25,-80.5,15,0
11,7,1,25,-78.6,15,0
11,8,1,25,-76.7,15,0
11,9,1,25,-74.8,15,0
11,10,1,25,-72.9,15,0
11,11,1,25,-71.1,15,0
11,12,0,25,-69.2,17,0
11,13,0,25,-67.3,17,0
11,14,0,25,-65.4,17,0
11,15,0,25,-63.5,17,0
11,16,0,25,-61.6,17,0
11,17,0,25,-59.7,17,0
11,18,0,25,-57.8,17,0
11,19,0,25,-55.9,17,0
11,20,0,25,-54,17,0
11,21,0,25,-52.1,17,0
11,22,0,25,-50.2,17,0
11,23,0,25,-48.3,17,0
11,24,0,25,-46.4,17,0
11,25,0,25,-44.5,17,0
11,26,0,25,-42.6,17,0
11,27,0,25,-40.7,17,0
11,28,0,25,-38.8,17,0
11,29,0,25,-36.9,17,0
11,30,0,25,-35.1,17,0
11,31,1,25,-33.2,10,0
11,32,1,25,-31.3,10,0
11,33,1,25,-29.4,10,0
11,34,1,25,-27.5,10,0
11,35,1,25,-25.6,9,0
11,36,1,25,-23.7,9,0
11,37,1,25,-21.8,9,0
11,38,1,25,-19.9,9,0
11,39,1,25,-18,9,0
11,40,1,25,-16.1,9,0
11,41,1,25,-14.2,14,0
11,42,1,25,-12.3,8,0
11,43,1,25,-10.4,8,0
11,44,1,25,-8.5,8,0
11,45,1,25,-6.6,8,0
11,46,1,25,-4.7,8,0
11,47,1,25,-2.8,2,0
11,48,1,25,-0.9,2,0
11,49,1,25,0.9,2,0
11,50,1,25,2.8,2,0
11,51,1,25,4.7,8,0
11,52,1,25,6.6,8,0
11,53,1,25,8.5,8,0
11,54,1,25,10.4,9,0
11,55,1,25,12.3,9,0
11,56,1,25,14.2,10,0
11,57,1,25,16.1,16,0
11,58,1,25,18,16,0
11,59,1,25,19.9,16,0
11,60,1,25,21.8,16,0
11,61,1,25,23.7,16,0
11,62,1,25,25.6,16,0
11,63,1,25,27.5,16,0
11,64,1,25,29.4,16,0
11,65,1,25,31.3,16,0
11,66,0,25,33.2,17,0
11,67,1,25,35.1,17,0
11,68,1,25,36.9,17,0
11,69,1,25,38.8,17,0
11,70,1,25,40.7,14,0
11,71,1,25,42.6,14,0
11,72,1,25,44.5,12,0
11,73,1,25,46.4,14,0
11,74,1,25,48.3,14,0
11,75,1,25,50.2,12,0
11,76,1,25,52.1,12,0
11,77,1,25,54,12,0
11,78,1,25,55.9,14,0
11,79,1,25,57.8,14,0
11,80,1,25,59.7,1,0
11,81,1,25,61.6,1,0
11,82,1,25,63.5,1,0
11,83,1,25,65.4,1,0
11,84,1,25,67.3,1,0
11,85,1,25,69.2,6,0
11,86,1,25,71.1,17,0
11,87,0,25,72.9,17,0
11,88,0,25,74.8,17,0
11,89,0,25,76.7,17,0
11,90,0,25,78.6,17,0
11,91,1,25,80.5,17,0
11,92,0,25,82.4,17,0
11,93,0,25,84.3,17,0
11,94,0,25,86.2,17,0
11,95,0,25,88.1,17,0
11,96,0,25,90,17,0
12,1,1,27.5,-90,15,0
12,2,1,27.5,-88.1,15,0
12,3,1,27.5,-86.2,15,0
12,4,1,27.5,-84.3,15,0
12,5,1,27.5,-82.4,15,0
12,6,1,27.5,-80.5,15,0
12,7,1,27.5,-78.6,15,0
12,8,1,27.5,-76.7,15,0
12,9,1,27.5,-74.8,15,0
12,10,1,27.5,-72.9,15,0
12,11,1,27.5,-71.1,15,0
12,12,0,27.5,-69.2,17,0
12,13,0,27.5,-67.3,17,0
12,14,0,27.5,-65.4,17,0
12,15,0,27.5,-63.5,17,0
12,16,0,27.5,-61.6,17,0
12,17,0,27.5,-59.7,17,0
12,18,0,27.5,-57.8,17,0
12,19,0,27.5,-55.9,17,0
12,20,0,27.5,-54,17,0
12,21,0,27.5,-52.1,17,0
12,22,0,27.5,-50.2,17,0
12,23,0,27.5,-48.3,17,0
12,24,0,27.5,-46.4,17,0
12,25,0,27.5,-44.5,17,0
12,26,0,27.5,-42.6,17,0
12,27,0,27.5,-40.7,17,0
12,28,0,27.5,-38.8,17,0
12,29,0,27.5,-36.9,17,0
12,30,0,27.5,-35.1,17,0
12,31,1,27.5,-33.2,17,0
12,32,1,27.5,-31.3,9,0
12,33,1,27.5,-29.4,9,0
12,34,1,27.5,-27.5,14,0
12,35,1,27.5,-25.6,14,0
12,36,1,27.5,-23.7,9,0
12,37,1,27.5,-21.8,9,0
12,38,1,27.5,-19.9,9,0
12,39,1,27.5,-18,9,0
12,40,1,27.5,-16.1,9,0
12,41,1,27.5,-14.2,9,0
12,42,1,27.5,-12.3,8,0
12,43,1,27.5,-10.4,8,0
12,44,1,27.5,-8.5,8,0
12,45,1,27.5,-6.6,8,0
12,46,1,27.5,-4.7,2,0
12,47,1,27.5,-2.8,2,0
12,48,1,27.5,-0.9,2,0
12,49,1,27.5,0.9,2,0
12,50,1,27.5,2.8,2,0
12,51,1,27.5,4.7,8,0
12,52,1,27.5,6.6,8,0
12,53,1,27.5,8.5,9,0
12,54,1,27.5,10.4,9,0
12,55,1,27.5,12.3,9,0
12,56,1,27.5,14.2,16,0
12,57,1,27.5,16.1,16,0
12,58,1,27.5,18,16,0
12,59,1,27.5,19.9,16,0
12,60,1,27.5,21.8,16,0
12,61,1,27.5,23.7,16,0
12,62,1,27.5,25.6,16,0
12,63,1,27.5,27.5,16,0
12,64,1,27.5,29.4,16,0
12,65,1,27.5,31.3,17,0
12,66,0,27.5,33.2,17,0
12,67,0,27.5,35.1,17,0
12,68,1,27.5,36.9,17,0
12,69,1,27.5,38.8,14,0
12,70,1,27.5,40.7,12,0
12,71,1,27.5,42.6,12,0
12,72,1,27.5,44.5,12,0
12,73,1,27.5,46.4,14,0
12,74,1,27.5,48.3,14,0
12,75,1,27.5,50.2,12,0
12,76,1,27.5,52.1,12,0
12,77,1,27.5,54,12,0
12,78,1,27.5,55.9,14,0
12,79,1,27.5,57.8,14,0
12,80,1,27.5,59.7,17,0
12,81,1,27.5,61.6,1,0
12,82,1,27.5,63.5,1,0
12,83,1,27.5,65.4,1,0
12,84,1,27.5,67.3,1,0
12,85,1,27.5,69.2,1,0
12,86,1,27.5,71.1,17,0
12,87,0,27.5,72.9,17,0
12,88,0,27.5,74.8,17,0
12,89,0,27.5,76.7,17,0
12,90,0,27.5,78.6,17,0
12,91,0,27.5,80.5,17,0
12,92,0,27.5,82.4,17,0
12,93,0,27.5,84.3,17,0
12,94,0,27.5,86.2,17,0
12,95,0,27.5,88.1,17,0
12,96,0,27.5,90,17,0
13,1,1,30,-90,15,0
13,2,1,30,-88.1,15,0
13,3,1,30,-86.2,15,0
13,4,1,30,-84.3,15,0
13,5,1,30,-82.4,15,0
13,6,1,30,-80.5,15,0
13,7,1,30,-78.6,15,0
13,8,1,30,-76.7,15,0
13,9,1,30,-74.8,15,0
13,10,1,30,-72.9,15,0
13,11,1,30,-71.1,15,0
13,12,1,30,-69.2,17,0
13,13,0,30,-67.3,17,0
13,14,0,30,-65.4,17,0
13,15,0,30,-63.5,17,0
13,16,0,30,-61.6,17,0
13,17,0,30,-59.7,17,0
13,18,0,30,-57.8,17,0
13,19,0,30,-55.9,17,0
13,20,0,30,-54,17,0
13,21,0,30,-52.1,17,0
13,22,0,30,-50.2,17,0
13,23,0,30,-48.3,17,0
13,24,0,30,-46.4,17,0
13,25,0,30,-44.5,17,0
13,26,0,30,-42.6,17,0
13,27,0,30,-40.7,17,0
13,28,0,30,-38.8,17,0
13,29,0,30,-36.9,17,0
13,30,0,30,-35.1,17,0
13,31,0,30,-33.2,17,0
13,32,1,30,-31.3,17,0
13,33,1,30,-29.4,9,0
13,34,1,30,-27.5,9,0
13,35,1,30,-25.6,9,0
13,36,1,30,-23.7,9,0
13,37,1,30,-21.8,9,0
13,38,1,30,-19.9,9,0
13,39,1,30,-18,9,0
13,40,1,30,-16.1,9,0
13,41,1,30,-14.2,9,0
13,42,1,30,-12.3,9,0
13,43,1,30,-10.4,9,0
13,44,1,30,-8.5,14,0
13,45,1,30,-6.6,8,0
13,46,1,30,-4.7,8,0
13,47,1,30,-2.8,14,0
13,48,1,30,-0.9,14,0
13,49,1,30,0.9,2,0
13,50,1,30,2.8,8,0
13,51,1,30,4.7,8,0
13,52,1,30,6.6,8,0
13,53,1,30,8.5,9,0
13,54,1,30,10.4,9,0
13,55,1,30,12.3,9,0
13,56,1,30,14.2,10,0
13,57,1,30,16.1,16,0
13,58,1,30,18,16,0
13,59,1,30,19.9,16,0
13,60,1,30,21.8,16,0
13,61,1,30,23.7,16,0
13,62,1,30,25.6,16,0
13,63,1,30,27.5,16,0
13,64,1,30,29.4,16,0
13,65,1,30,31.3,17,0
13,66,0,30,33.2,17,0
13,67,0,30,35.1,17,0
13,68,1,30,36.9,14,0
13,69,1,30,38.8,14,0
13,70,1,30,40.7,17,0
13,71,0,30,42.6,17,0
13,72,0,30,44.5,17,0
13,73,1,30,46.4,14,0
13,74,1,30,48.3,14,0
13,75,1,30,50.2,14,0
13,76,1,30,52.1,12,0
13,77,1,30,54,12,0
13,78,1,30,55.9,14,0
13,79,1,30,57.8,14,0
13,80,1,30,59.7,1,0
13,81,1,30,61.6,1,0
13,82,1,30,63.5,1,0
13,83,1,30,65.4,1,0
13,84,1,30,67.3,1,0
13,85,1,30,69.2,1,0
13,86,0,30,71.1,17,0
13,87,0,30,72.9,17,0
13,88,0,30,74.8,17,0
13,89,0,30,76.7,17,0
13,90,0,30,78.6,17,0
13,91,0,30,80.5,17,0
13,92,0,30,82.4,17,0
13,93,0,30,84.3,17,0
13,94,0,30,86.2,17,0
13,95,0,30,88.1,17,0
13,96,0,30,90,17,0
14,1,1,32.5,-90,15,0
14,2,1,32.5,-88.1,15,0
14,3,1,32.5,-86.2,15,0
14,4,1,32.5,-84.3,15,0
14,5,1,32.5,-82.4,15,0
14,6,1,32.5,-80.5,15,0
14,7,1,32.5,-78.6,15,0
14,8,1,32.5,-76.7,15,0
14,9,1,32.5,-74.8,15,0
14,10,1,32.5,-72.9,15,0
14,11,1,32.5,-71.1,15,0
14,12,1,32.5,-69.2,17,0
14,13,0,32.5,-67.3,17,0
14,14,0,32.5,-65.4,17,0
14,15,0,32.5,-63.5,17,0
14,16,0,32.5,-61.6,17,0
14,17,0,32.5,-59.7,17,0
14,18,0,32.5,-57.8,17,0
14,19,0,32.5,-55.9,17,0
14,20,0,32.5,-54,17,0
14,21,0,32.5,-52.1,17,0
14,22,0,32.5,-50.2,17,0
14,23,0,32.5,-48.3,17,0
14,24,0,32.5,-46.4,17,0
14,25,0,32.5,-44.5,17,0
14,26,0,32.5,-42.6,17,0
14,27,0,32.5,-40.7,17,0
14,28,0,32.5,-38.8,17,0
14,29,0,32.5,-36.9,17,0
14,30,0,32.5,-35.1,17,0
14,31,0,32.5,-33.2,17,0
14,32,0,32.5,-31.3,17,0
14,33,0,32.5,-29.4,17,0
14,34,1,32.5,-27.5,9,0
14,35,1,32.5,-25.6,9,0
14,36,1,32.5,-23.7,9,0
14,37,1,32.5,-21.8,9,0
14,38,1,32.5,-19.9,9,0
14,39,1,32.5,-18,9,0
14,40,1,32.5,-16.1,9,0
14,41,1,32.5,-14.2,9,0
14,42,1,32.5,-12.3,9,0
14,43,1,32.5,-10.4,9,0
14,44,1,32.5,-8.5,14,0
14,45,1,32.5,-6.6,9,0
14,46,1,32.5,-4.7,9,0
14,47,1,32.5,-2.8,9,0
14,48,1,32.5,-0.9,17,0
14,49,1,32.5,0.9,8,0
14,50,1,32.5,2.8,8,0
14,51,1,32.5,4.7,9,0
14,52,1,32.5,6.6,9,0
14,53,1,32.5,8.5,9,0
14,54,1,32.5,10.4,9,0
14,55,1,32.5,12.3,9,0
14,56,1,32.5,14.2,9,0
14,57,1,32.5,16.1,16,0
14,58,1,32.5,18,16,0
14,59,1,32.5,19.9,16,0
14,60,1,32.5,21.8,16,0
14,61,1,32.5,23.7,16,0
14,62,1,32.5,25.6,16,0
14,63,1,32.5,27.5,16,0
14,64,1,32.5,29.4,16,0
14,65,1,32.5,31.3,17,0
14,66,0,32.5,33.2,17,0
14,67,0,32.5,35.1,17,0
14,68,1,32.5,36.9,14,0
14,69,1,32.5,38.8,10,0
14,70,1,32.5,40.7,14,0
14,71,0,32.5,42.6,17,0
14,72,0,32.5,44.5,17,0
14,73,1,32.5,46.4,12,0
14,74,1,32.5,48.3,14,0
14,75,1,32.5,50.2,12,0
14,76,1,32.5,52.1,12,0
14,77,1,32.5,54,12,0
14,78,1,32.5,55.9,14,0
14,79,1,32.5,57.8,14,0
14,80,1,32.5,59.7,14,0
14,81,1,32.5,61.6,1,0
14,82,1,32.5,63.5,1,0
14,83,1,32.5,65.4,1,0
14,84,1,32.5,67.3,1,0
14,85,1,32.5,69.2,1,0
14,86,0,32.5,71.1,17,0
14,87,0,32.5,72.9,17,0
14,88,0,32.5,74.8,17,0
14,89,0,32.5,76.7,17,0
14,90,0,32.5,78.6,17,0
14,91,0,32.5,80.5,17,0
14,92,0,32.5,82.4,17,0
14,93,0,32.5,84.3,17,0
14,94,0,32.5,86.2,17,0
14,95,0,32.5,88.1,17,0
14,96,0,32.5,90,17,0
15,1,1,35,-90,15,0
15,2,1,35,-88.1,15,0
15,3,1,35,-86.2,15,0
15,4,1,35,-84.3,15,0
15,5,1,35,-82.4,15,0
15,6,1,35,-80.5,15,0
15,7,1,35,-78.6,15,0
15,8,1,35,-76.7,15,0
15,9,1,35,-74.8,15,0
15,10,1,35,-72.9,15,0
15,11,1,35,-71.1,15,0
15,12,1,35,-69.2,15,0
15,13,0,35,-67.3,17,0
15,14,0,35,-65.4,17,0
15,15,0,35,-63.5,17,0
15,16,0,35,-61.6,17,0
15,17,0,35,-59.7,17,0
15,18,0,35,-57.8,17,0
15,19,0,35,-55.9,17,0
15,20,0,35,-54,17,0
15,21,0,35,-52.1,17,0
15,22,0,35,-50.2,17,0
15,23,0,35,-48.3,17,0
15,24,0,35,-46.4,17,0
15,25,0,35,-44.5,17,0
15,26,0,35,-42.6,17,0
15,27,0,35,-40.7,17,0
15,28,0,35,-38.8,17,0
15,29,0,35,-36.9,17,0
15,30,0,35,-35.1,17,0
15,31,0,35,-33.2,17,0
15,32,0,35,-31.3,17,0
15,33,0,35,-29.4,17,0
15,34,0,35,-27.5,17,0
15,35,0,35,-25.6,17,0
15,36,1,35,-23.7,9,0
15,37,1,35,-21.8,9,0
15,38,1,35,-19.9,17,0
15,39,1,35,-18,9,0
15,40,1,35,-16.1,9,0
15,41,1,35,-14.2,9,0
15,42,1,35,-12.3,9,0
15,43,1,35,-10.4,9,0
15,44,1,35,-8.5,14,0
15,45,1,35,-6.6,9,0
15,46,1,35,-4.7,9,0
15,47,1,35,-2.8,9,0
15,48,1,35,-0.9,8,0
15,49,1,35,0.9,8,0
15,50,1,35,2.8,16,0
15,51,1,35,4.7,6,0
15,52,1,35,6.6,8,0
15,53,1,35,8.5,8,0
15,54,1,35,10.4,9,0
15,55,1,35,12.3,9,0
15,56,1,35,14.2,9,0
15,57,1,35,16.1,16,0
15,58,1,35,18,16,0
15,59,1,35,19.9,16,0
15,60,1,35,21.8,16,0
15,61,1,35,23.7,16,0
15,62,1,35,25.6,17,0
15,63,1,35,27.5,16,0
15,64,1,35,29.4,16,0
15,65,1,35,31.3,7,0
15,66,1,35,33.2,17,0
15,67,1,35,35.1,17,0
15,68,1,35,36.9,14,0
15,69,1,35,38.8,10,0
15,70,1,35,40.7,14,0
15,71,0,35,42.6,17,0
15,72,1,35,44.5,17,0
15,73,1,35,46.4,12,0
15,74,1,35,48.3,12,0
15,75,1,35,50.2,12,0
15,76,1,35,52.1,12,0
15,77,1,35,54,12,0
15,78,1,35,55.9,14,0
15,79,1,35,57.8,14,0
15,80,1,35,59.7,1,0
15,81,1,35,61.6,1,0
15,82,1,35,63.5,1,0
15,83,1,35,65.4,17,0
15,84,1,35,67.3,1,0
15,85,1,35,69.2,17,0
15,86,0,35,71.1,17,0
15,87,0,35,72.9,17,0
15,88,0,35,74.8,17,0
15,89,0,35,76.7,17,0
15,90,0,35,78.6,17,0
15,91,0,35,80.5,17,0
15,92,0,35,82.4,17,0
15,93,0,35,84.3,17,0
15,94,0,35,86.2,17,0
15,95,0,35,88.1,17,0
15,96,0,35,90,17,0
16,1,1,37.5,-90,15,0
16,2,1,37.5,-88.1,15,0
16,3,1,37.5,-86.2,15,0
16,4,1,37.5,-84.3,15,0
16,5,1,37.5,-82.4,15,0
16,6,1,37.5,-80.5,15,0
16,7,1,37.5,-78.6,15,0
16,8,1,37.5,-76.7,15,0
16,9,1,37.5,-74.8,15,0
16,10,1,37.5,-72.9,15,0
16,11,1,37.5,-71.1,15,0
16,12,0,37.5,-69.2,17,0
16,13,0,37.5,-67.3,17,0
16,14,0,37.5,-65.4,17,0
16,15,0,37.5,-63.5,17,0
16,16,0,37.5,-61.6,17,0
16,17,0,37.5,-59.7,17,0
16,18,0,37.5,-57.8,17,0
16,19,0,37.5,-55.9,17,0
16,20,0,37.5,-54,17,0
16,21,0,37.5,-52.1,17,0
16,22,0,37.5,-50.2,17,0
16,23,0,37.5,-48.3,17,0
16,24,0,37.5,-46.4,17,0
16,25,0,37.5,-44.5,17,0
16,26,0,37.5,-42.6,17,0
16,27,0,37.5,-40.7,17,0
16,28,0,37.5,-38.8,17,0
16,29,0,37.5,-36.9,17,0
16,30,0,37.5,-35.1,17,0
16,31,0,37.5,-33.2,17,0
16,32,0,37.5,-31.3,17,0
16,33,0,37.5,-29.4,17,0
16,34,0,37.5,-27.5,17,0
16,35,0,37.5,-25.6,17,0
16,36,0,37.5,-23.7,17,0
16,37,0,37.5,-21.8,17,0
16,38,0,37.5,-19.9,17,0
16,39,1,37.5,-18,17,0
16,40,1,37.5,-16.1,9,0
16,41,1,37.5,-14.2,9,0
16,42,1,37.5,-12.3,9,0
16,43,1,37.5,-10.4,9,0
16,44,1,37.5,-8.5,9,0
16,45,1,37.5,-6.6,9,0
16,46,1,37.5,-4.7,9,0
16,47,1,37.5,-2.8,14,0
16,48,1,37.5,-0.9,14,0
16,49,1,37.5,0.9,10,0
16,50,1,37.5,2.8,6,0
16,51,1,37.5,4.7,6,0
16,52,1,37.5,6.6,14,0
16,53,1,37.5,8.5,8,0
16,54,1,37.5,10.4,9,0
16,55,1,37.5,12.3,9,0
16,56,1,37.5,14.2,9,0
16,57,1,37.5,16.1,16,0
16,58,1,37.5,18,16,0
16,59,1,37.5,19.9,17,0
16,60,0,37.5,21.8,17,0
16,61,0,37.5,23.7,17,0
16,62,1,37.5,25.6,16,0
16,63,1,37.5,27.5,16,0
16,64,1,37.5,29.4,16,0
16,65,1,37.5,31.3,16,0
16,66,1,37.5,33.2,7,0
16,67,1,37.5,35.1,7,0
16,68,1,37.5,36.9,14,0
16,69,1,37.5,38.8,10,0
16,70,1,37.5,40.7,9,0
16,71,0,37.5,42.6,17,0
16,72,1,37.5,44.5,17,0
16,73,1,37.5,46.4,17,0
16,74,1,37.5,48.3,12,0
16,75,1,37.5,50.2,12,0
16,76,1,37.5,52.1,12,0
16,77,1,37.5,54,12,0
16,78,1,37.5,55.9,14,0
16,79,1,37.5,57.8,14,0
16,80,1,37.5,59.7,14,0
16,81,1,37.5,61.6,1,0
16,82,1,37.5,63.5,1,0
16,83,1,37.5,65.4,17,0
16,84,1,37.5,67.3,1,0
16,85,0,37.5,69.2,17,0
16,86,0,37.5,71.1,17,0
16,87,0,37.5,72.9,17,0
16,88,0,37.5,74.8,17,0
16,89,0,37.5,76.7,17,0
16,90,0,37.5,78.6,17,0
16,91,0,37.5,80.5,17,0
16,92,0,37.5,82.4,17,0
16,93,0,37.5,84.3,17,0
16,94,0,37.5,86.2,17,0
16,95,0,37.5,88.1,17,0
16,96,0,37.5,90,17,0
17,1,1,40,-90,15,0
17,2,1,40,-88.1,15,0
17,3,1,40,-86.2,15,0
17,4,1,40,-84.3,15,0
17,5,1,40,-82.4,15,0
17,6,1,40,-80.5,15,0
17,7,1,40,-78.6,15,0
17,8,1,40,-76.7,15,0
17,9,1,40,-74.8,15,0
17,10,1,40,-72.9,15,0
17,11,1,40,-71.1,15,0
17,12,1,40,-69.2,15,0
17,13,0,40,-67.3,17,0
17,14,0,40,-65.4,17,0
17,15,0,40,-63.5,17,0
17,16,0,40,-61.6,17,0
17,17,0,40,-59.7,17,0
17,18,0,40,-57.8,17,0
17,19,0,40,-55.9,17,0
17,20,0,40,-54,17,0
17,21,0,40,-52.1,17,0
17,22,0,40,-50.2,17,0
17,23,0,40,-48.3,17,0
17,24,0,40,-46.4,17,0
17,25,0,40,-44.5,17,0
17,26,0,40,-42.6,17,0
17,27,0,40,-40.7,17,0
17,28,0,40,-38.8,17,0
17,29,0,40,-36.9,17,0
17,30,0,40,-35.1,17,0
17,31,0,40,-33.2,17,0
17,32,0,40,-31.3,17,0
17,33,0,40,-29.4,17,0
17,34,0,40,-27.5,17,0
17,35,0,40,-25.6,17,0
17,36,0,40,-23.7,17,0
17,37,0,40,-21.8,17,0
17,38,0,40,-19.9,17,0
17,39,0,40,-18,17,0
17,40,1,40,-16.1,17,0
17,41,1,40,-14.2,9,0
17,42,1,40,-12.3,9,0
17,43,1,40,-10.4,17,0
17,44,1,40,-8.5,17,0
17,45,0,40,-6.6,17,0
17,46,0,40,-4.7,17,0
17,47,1,40,-2.8,17,0
17,48,1,40,-0.9,9,0
17,49,1,40,0.9,10,0
17,50,1,40,2.8,6,0
17,51,1,40,4.7,6,0
17,52,1,40,6.6,6,0
17,53,1,40,8.5,9,0
17,54,1,40,10.4,9,0
17,55,1,40,12.3,9,0
17,56,1,40,14.2,16,0
17,57,1,40,16.1,17,0
17,58,0,40,18,17,0
17,59,1,40,19.9,17,0
17,60,1,40,21.8,16,0
17,61,1,40,23.7,16,0
17,62,1,40,25.6,16,0
17,63,1,40,27.5,16,0
17,64,1,40,29.4,16,0
17,65,1,40,31.3,7,0
17,66,1,40,33.2,7,0
17,67,1,40,35.1,7,0
17,68,1,40,36.9,14,0
17,69,1,40,38.8,14,0
17,70,1,40,40.7,14,0
17,71,0,40,42.6,17,0
17,72,1,40,44.5,12,0
17,73,1,40,46.4,12,0
